Material,Carbon,Water,Waste,EIS,Risk_Level,image,predicted_class,final_output,explanation
Nylon,6.4,3000,0.8,0.3545098039215686,Medium,1207_im_2.png,Cotton,Material: Nylon | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Wool,3.8,6000,0.6,0.3305882352941177,Medium,982_im_2.png,Cotton,Material: Wool | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Wool,3.8,6000,0.6,0.3305882352941177,Medium,373_im_2.png,Cotton,Material: Wool | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Wool,3.8,6000,0.6,0.3305882352941177,Medium,372_im_2.png,Blended,Material: Wool | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Cotton,2.1,10000,0.5,0.3680392156862745,High,1196_im_2.png,Blended,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1142_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1496_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,111_im_2.png,Blended,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1240_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,349_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1163_im_2.png,Blended,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1832_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1767_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1282_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1509_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1127_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1839_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,114_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1185_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,745_im_2.png,Blended,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,388_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,160_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,846_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1830_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,243_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1790_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,161_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1733_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1851_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1213_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1517_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1290_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1755_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,417_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1715_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1167_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,428_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1395_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,845_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,741_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,169_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,331_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,838_im_2.png,Blended,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,490_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1149_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,508_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,24_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,464_im_2.png,Blended,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,206_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,749_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1386_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1557_im_2.png,Denim,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,443_im_2.png,Denim,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1360_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,456_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,9_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1504_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,737_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1713_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1515_im_2.png,Blended,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1461_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1669_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,253_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1795_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1272_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1159_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1680_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1724_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1100_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1769_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,132_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1714_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1521_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1490_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,733_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1373_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,735_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,507_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1725_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,244_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,105_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1298_im_2.png,Blended,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1809_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1478_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,738_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1168_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,739_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1183_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1200_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,495_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,387_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1730_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1522_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,159_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1108_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,839_im_2.png,Blended,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1169_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1768_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1292_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1796_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1147_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,466_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1957_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1109_im_2.png,Denim,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1941_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1483_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,491_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,237_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,125_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1284_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1377_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1740_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1482_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,52_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,390_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,418_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1144_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1480_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,736_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,467_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,11_im_2.png,Denim,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1148_im_2.png,Blended,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1211_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1459_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,696_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1508_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1475_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1502_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,205_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1379_im_2.png,Denim,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1472_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1503_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,71_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,319_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1243_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1161_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1361_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1126_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,697_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1217_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,834_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1468_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1202_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1385_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1270_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,471_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1281_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,175_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,843_im_2.png,Blended,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,181_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1514_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1555_im_2.png,Denim,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1575_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Cotton,2.1,10000,0.5,0.3680392156862745,High,1452_im_2.png,Cotton,"Material: Cotton | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
